user_id,status_id,created_at,screen_name,text,character,word_count,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x961609206318223360,x1284243588495400960,7/17/20 21:48,Blindsquirrel36,"Miss Swimsuit UK Stripped of Title For Posting 'All Lives Matter' on Facebook, Questioning if George Floyd Was Innocent https://t.co/37kD7UN1GN via @gatewaypundit",162,22,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x3167970557,JimKuther,en,,,,,,,,,,,,,,,,x1284243065511673858,"Miss Swimsuit UK Stripped of Title For Posting 'All Lives Matter' on Facebook, Questioning if George Floyd Was Innocent https://t.co/37kD7UN1GN via @gatewaypundit",7/17/20 21:46,Twitter Web App,0,1,x3167970557,JimKuther,"Trump Supporter, Patriot JMK  ❌",82175,79250,149466,,#Trump2020Landslide #Trump2020 #KAG #Christian #Patriot #MAGA #2A #SuperElite #TrumpTrain  #NRA  #LoveMyPresident #BuildtheWall #Termlimits,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Blindsquirrel36/status/1284243588495400960,Blindsquirrel,Milky Way #Kryon,"This is the Fourth Recurrence of the Blindsquirrel! breathe Donald J. Trump My President, W.W.G.1.W.G.A. breathe 🤔🍿🐹",,FALSE,2497,2999,0,70976,5762,2/8/18 14:34,FALSE,,,,https://pbs.twimg.com/profile_banners/961609206318223360/1579885862,,http://pbs.twimg.com/profile_images/961619230012641282/7h3GKnUd_normal.jpg
x14795444,x1284243588654657536,7/17/20 21:48,mektronik,"I can't stop crying 😭💔

Cornelius Fredericks, a 16 y/o black boy, was choked to death for throwing a sandwich on the floor at a youth center in Detroit, MI

A nurse stood by and did nothing to resuscitate him or offer any medical assistance.

SAY HIS NAME! BLACK LIVES MATTER! https://t.co/Y2z29Pvx6p",306,49,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x716432228,_SJPeace_,en,,,,,,,,,,,,,,,,x1284161282078380034,"I can't stop crying 😭💔

Cornelius Fredericks, a 16 y/o black boy, was choked to death for throwing a sandwich on the floor at a youth center in Detroit, MI

A nurse stood by and did nothing to resuscitate him or offer any medical assistance.

SAY HIS NAME! BLACK LIVES MATTER! https://t.co/Y2z29Pvx6p",7/17/20 16:21,Twitter Web Client,5321,4505,x716432228,_SJPeace_,StanceGrounded,373212,42714,30200,"Detroit, MI","Human/Civil Rights Activist- Muslim, American born with Pakistani roots. Educated man of color - changing the world one friend at a time. ✊🏽✊🏾✊🏿 #Resist #BLM",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/mektronik/status/1284243588654657536,mektronik,,,,FALSE,2427,4578,309,154682,154494,5/16/08 5:22,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/63230216/asg_photo_resize_normal.jpg
x571214272,x1284243591158784001,7/17/20 21:48,Grace4NY,"‘It was like watching my husband get killed all over again’ — Eric Garner’s wife Esaw Snipes-Garner is reflecting on the police-involved death of George Floyd, her own trauma, and ongoing anti-racist protests https://t.co/2hqWQSGx2J",240,34,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x701725963,nowthisnews,en,,,,,,,,,,,,,,,,x1284131491622969344,"‘It was like watching my husband get killed all over again’ — Eric Garner’s wife Esaw Snipes-Garner is reflecting on the police-involved death of George Floyd, her own trauma, and ongoing anti-racist protests https://t.co/2hqWQSGx2J",7/17/20 14:23,Twitter Media Studio,879,476,x701725963,nowthisnews,NowThis,2654473,11968,163830,The Internet & NYC,Stories that move. Send us tips: contact@nowthismedia.com. Subscribe to our daily newsletter: http://go.nowth.is/KnowThis,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Grace4NY/status/1284243591158784001,Grace Meng,"Queens, New York","Wife & Mother, Congresswoman, DNC Vice Chair, Attorney.",http://gracefornewyork.com,FALSE,21307,2994,349,6740,5600,5/4/12 22:35,TRUE,,,,https://pbs.twimg.com/profile_banners/571214272/1517249211,http://abs.twimg.com/images/themes/theme7/bg.gif,http://pbs.twimg.com/profile_images/958037514761125888/FM240uyO_normal.jpg
x1268214116818333697,x1284243591628562432,7/17/20 21:48,sarahbcolt,"TRUTH BOMB 💣 

This isn’t about COVID 19 or BLACK LIVES MATTER. This is a major cover up for PEDOPHILIA and HUMAN TRAFFICKING.",131,23,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x332590264,theangiestanton,en,,,,,,,,,,,,,,,,x1283724914466398208,"TRUTH BOMB 💣 

This isn’t about COVID 19 or BLACK LIVES MATTER. This is a major cover up for PEDOPHILIA and HUMAN TRAFFICKING.",7/16/20 11:27,Twitter for iPhone,58439,24116,x332590264,theangiestanton,Angela Stanton King 🇺🇸,138687,2946,35700,"Atlanta, GA",🇺🇸 Political Candidate 🗣 U.S. House of Rep GA District 5 👨‍👩‍👧‍👦 Justice Reform Advocate 👩🏾‍💻 National Bestseller 📚,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/sarahbcolt/status/1284243591628562432,Sarah,,,,FALSE,5,97,0,11,73,6/3/20 16:13,FALSE,,,,,,http://pbs.twimg.com/profile_images/1269082775946223617/FTy-TBNd_normal.jpg
x1288274629,x1284243591926349825,7/17/20 21:48,keeperothechese,@KeithMalinak what happened to all the COVID commercials? I am seeing a commercial saying no lives matter until black lives matter. We are in this trying Time together.....just away from each other.,198,32,Twitter for iPhone,,,x854627332333744128,KeithMalinak,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/Pvy7SU1BGK,https://twitter.com/i/web/status/1284243591926349825,,,,,,,,,x854627332333744128,KeithMalinak,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/keeperothechese/status/1284243591926349825,Charles Ayres,"Woodstock ,ga",,,FALSE,239,605,2,7869,5439,3/22/13 9:51,FALSE,,,,https://pbs.twimg.com/profile_banners/1288274629/1378943876,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1135206669644902400/yEojcUWr_normal.jpg
x969272455557734401,x1284243597215309825,7/17/20 21:48,Bilanaaay,"Absolutely disgusting, my sister is in this video witnessing police brutality and them kneeling on this black man’s neck. He is clearly not a threat and is in cuffs. Please share this video for awareness.#BLM #BlackLivesMatter https://t.co/xLS1h6Ficx",252,37,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x2731020407,RealAiRavish,en,,,,,,,,,,,,,,,,x1283848919408152577,"Absolutely disgusting, my sister is in this video witnessing police brutality and them kneeling on this black man’s neck. He is clearly not a threat and is in cuffs. Please share this video for awareness.#BLM #BlackLivesMatter https://t.co/xLS1h6Ficx",7/16/20 19:40,Twitter for iPhone,3654,3441,x2731020407,RealAiRavish,axax_shockz,156,78,73,,"instagram - a1.shockz
Snapchat - A1_Afam",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Bilanaaay/status/1284243597215309825,Bilan,London,4KT💚,,FALSE,2036,1324,0,38892,27334,3/1/18 18:05,FALSE,,,,https://pbs.twimg.com/profile_banners/969272455557734401/1585704528,,http://pbs.twimg.com/profile_images/1277642595318018049/mZgkq8D2_normal.jpg
x3620383277,x1284243597626351616,7/17/20 21:48,powertriipx,"Night 48 of #BlackLivesMatter protests in Richmond, Virginia. 

Local journalists have not stopped covering them",112,15,Twitter for iPhone,,,,,TRUE,TRUE,0,0,0,0,BlackLivesMatter,,,,,,,,,,,,,x286998245,Phil_Lewis_,en,x1283554499966238720,"This crowd is at least 100 strong with lots of protesters banging on pots and pans with wooden spoons to make plenty of noise. A convoy of cars is following behind the march, honking their horns over and over again. https://t.co/b3r7z8ai8f",7/16/20 0:10,Twitter for iPhone,224,90,x1171210575856058368,edace2936,EdEdd&Eddy,3585,126,1255,"Richmond, VA","VCU MASC - Digital Journo. // News Editor for @theCT // rts & likes ≠ endorsements, opinions are my own",FALSE,x1283609335394897926,"Night 48 of #BlackLivesMatter protests in Richmond, Virginia. 

Local journalists have not stopped covering them",7/16/20 3:48,Twitter for iPhone,1968,1370,x286998245,Phil_Lewis_,philip lewis,116024,2096,194928,"Washington, DC",detroit native. front page editor @huffpost. check out my newsletter! 👇🏾,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/powertriipx/status/1284243597626351616,✨Sholly,somewhere living my best life ,sc: adesolaraji #MSU ‘22 🇳🇬,,FALSE,465,301,1,61799,38097,9/11/15 12:40,FALSE,,,,https://pbs.twimg.com/profile_banners/3620383277/1594854949,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1268641368613752833/ugOp06wu_normal.jpg
x1193835253493665792,x1284243597705932800,7/17/20 21:48,IRUUR1A,#democrats #confederateflag #BLMTerroristMarxists #blacklivesmatter #secession #marxist #constitution #Constitution1906  #USA  #politics #civilwar #civilwar2 #news #confederate #CivilWar2020 https://t.co/AaSkhtEjZr,214,16,Twitter Web App,140,,,,FALSE,FALSE,0,0,0,0,democrats confederateflag BLMTerroristMarxists blacklivesmatter secession marxist constitution,,twitter.com/i/web/status/1…,https://t.co/28huLbnuJl,https://twitter.com/i/web/status/1284243597705932800,,,,,,,,,,,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/IRUUR1A/status/1284243597705932800,IRUUR1,,Being an identity beyond species is fun,,FALSE,13,73,0,738,26,11/11/19 10:27,FALSE,,,,https://pbs.twimg.com/profile_banners/1193835253493665792/1573515829,,http://pbs.twimg.com/profile_images/1193837920420941826/2EmDs5lS_normal.png
x2193355739,x1284243598368800770,7/17/20 21:48,goyotocho64,"The Surrealist’s Muse
by Bruce Neeley ©️2020
#Art #Poetry #Drawing #Photography #Watercolor 
#DigitalManipulation
❤️☘️🐥❤️🙏✨🦋♾✍🏻🎨❤️
 #Love #Peace #BLM 
#AlwaysBeKind
❤️✨🙏☮️♾🌎🌏🌍🎨✍🏻❤️ https://t.co/vqJ8dEqWYo",282,16,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,Art Poetry Drawing Photography Watercolor DigitalManipulation,,,,,,,,,,,,,x706330707556085765,Arts_42,en,,,,,,,,,,,,,,,,x1283545450616938497,"The Surrealist’s Muse
by Bruce Neeley ©️2020
#Art #Poetry #Drawing #Photography #Watercolor 
#DigitalManipulation
❤️☘️🐥❤️🙏✨🦋♾✍🏻🎨❤️
 #Love #Peace #BLM 
#AlwaysBeKind
❤️✨🙏☮️♾🌎🌏🌍🎨✍🏻❤️ https://t.co/vqJ8dEqWYo",7/15/20 23:34,Twitter for iPhone,125,89,x706330707556085765,Arts_42,Bruce Neeley,11611,10302,186548,In my imagination,#BeKindAlways #Art #Photography📸 All works ©️ by Bruce Neeley #Artist @TBGTNT❤️ #POET ☘️✍🏻❤️❤️❤️❤️❤️ @Caty_cats42❤️❤️❤️ #Cats ❤️❤️.         🚫No DMs 🚫No PORN 🚫,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/goyotocho64/status/1284243598368800770,🎹🎸 Goyo 🎸🎹,... muy cerca del aire ...⛹️⛹️,"NO PERTENEZCO A NADA NI A NADIE.
MUSIC&PICS 🚫 NO GROUP. ..no es bueno dar todo a cualquiera, no te quedará nada para dar a quien lo merecía. Bueno si.Tonto No.",,FALSE,45006,7925,618,562021,305208,11/23/13 22:31,FALSE,,,,https://pbs.twimg.com/profile_banners/2193355739/1594862755,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1150156615175327745/b-OVVcFN_normal.jpg
x1171048636572033024,x1284243599350132736,7/17/20 21:48,naveen_bhim,"In the #BLM protest, white people joined black people to took down the statues of leaders who were RACIST but here in India CASTEIST Hindus are trying to break statues of Periyar and Ambedkar who fought against casteism all their life, this says a lot about our Indian society.",277,49,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,BLM,,,,,,,,,,,,,x376588994,IntoTheWildGuy,en,,,,,,,,,,,,,,,,x1284110096406999040,"In the #BLM protest, white people joined black people to took down the statues of leaders who were RACIST but here in India CASTEIST Hindus are trying to break statues of Periyar and Ambedkar who fought against casteism all their life, this says a lot about our Indian society.",7/17/20 12:57,Twitter for Android,17,8,x376588994,IntoTheWildGuy,Alexander Supertramp😕,169,1228,15232,"Tamil Nadu, India",Dr. BR Ambedkar | Muhammad Ali,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/naveen_bhim/status/1284243599350132736,Naveen,Land of Buddha,IITian & First generation Dalit-Engineer; Against all Brahminical Mythical Mythology,,FALSE,304,242,2,7276,20963,9/9/19 13:12,FALSE,,,,https://pbs.twimg.com/profile_banners/1171048636572033024/1570472058,,http://pbs.twimg.com/profile_images/1181259825432285187/8pPj-t9j_normal.jpg
