user_id,status_id,created_at,screen_name,text,character,word_count,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x756222857085157376,x1276605759342563328,6/26/20 19:58,veteran423,"Coronavirus is the only virus in history to thrive in 90 degree summer heat. 

IT’S A MIRACLE! 

(Farting sound)",114,19,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x1043185714437992449,catturd2,en,,,,,,,,,,,,,,,,x1276586863646646275,"Coronavirus is the only virus in history to thrive in 90 degree summer heat. 

IT’S A MIRACLE! 

(Farting sound)",6/26/20 18:43,Twitter Web App,3968,1206,x1043185714437992449,catturd2,Catturd ™,238354,15988,34878,,"The MAGA turd who talks shit.

My parody book- The Adventures of Cowfart, literally - and my Sci-Fi novel - Rabbitskin - are available at https://t.co/5JZfYtsuVW",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/veteran423/status/1276605759342563328,Believe58,N.E. Tennessee,"23yr USAF VVA979 5 Generations Military! & 4 LE, 2 FD/FR&Volunteers *TRUMP*EYES ON Gov Officials & Agencies Government & Politics News Technology & Science 🇮🇹",,FALSE,11559,11599,6,54695,59204,7/21/16 20:22,FALSE,,,,https://pbs.twimg.com/profile_banners/756222857085157376/1544276688,,http://pbs.twimg.com/profile_images/1082809289889193986/qq7kT9x5_normal.jpg
x3295984880,x1276605759409790983,6/26/20 19:58,superpapuuche,@realDonaldTrump We are only 3% of the world’s population. We have 25% of the worlds coronavirus cases and deaths. Arizona and Texas are pausing reopening with records number of new cases. Death rates will follow the uptick in cases. It’s now around 5%. You lie and Americans die. Resign. https://t.co/sm2tpSORRG,316,50,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x212391284 x25073877,jennyrachelpal realDonaldTrump,en,,,,,,,,,,,,,,,,x1276366878169014272,@realDonaldTrump We are only 3% of the world’s population. We have 25% of the worlds coronavirus cases and deaths. Arizona and Texas are pausing reopening with records number of new cases. Death rates will follow the uptick in cases. It’s now around 5%. You lie and Americans die. Resign. https://t.co/sm2tpSORRG,6/26/20 4:09,Twitter for iPhone,5944,634,x212391284,jennyrachelpal,jen pal,18824,7118,26323,,"wife & mom, humanist. #BlackLivesMatter #Biden2020 Brooklyn/NYC native, CT is now home Brooklyn Tech/Columbia TC Blocked by Eric Trump & Paula White. 🇺🇸🏳️‍🌈",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/superpapuuche/status/1276605759409790983,super papuche,,,,FALSE,17,212,0,618,2551,7/26/15 19:46,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/774017905159733248/pSADm2RO_normal.jpg
x16999000,x1276605759753723907,6/26/20 19:58,gardengoddessFL,"Aren't you sick of being lied to? 

https://t.co/9S4jCKksPR

@jsolomonReports",77,8,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,justthenews.com/politics-polic…,https://t.co/9S4jCKksPR,https://justthenews.com/politics-policy/coronavirus/texas-government-counting-every-covid-positive-hospital-case,,,,,,,,,x1117898546055761920 x523248016,BarnettforAZ jsolomonReports,en,,,,,,,,,,,,,,,,x1276598332765270016,"Aren't you sick of being lied to? 

https://t.co/9S4jCKksPR

@jsolomonReports",6/26/20 19:28,Twitter Web App,4,3,x1117898546055761920,BarnettforAZ,Josh Barnett for Congress (AZ-07),19317,11260,13082,"Phoenix, AZ","Republican candidate for Congressional District 7 in Arizona, business owner, family centered, & a concerned citizen ready to fight for you. #PeopleOverPolitics",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/gardengoddessFL/status/1276605759753723907,gardengoddessFL,,,,FALSE,2723,4286,1,139522,202617,10/27/08 14:16,FALSE,,,,https://pbs.twimg.com/profile_banners/16999000/1514548246,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/435820433/DSC04650_normal.JPG
x1026684533364547594,x1276605759866855424,6/26/20 19:58,ChristinePolon1,"David Icke was also Stealing parts of my #5G #AI #COVID19  Narrative since January, messed up global narrative. He pulled my artcles/Videos from his Website censored me, after I wouldn't undermine @POTUS U.S Military. 30 Years he's Plagarized, helped by an Entity 

Icke Censored",279,44,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,5G AI COVID19,,,,,,,,,,,,,x1157848416279396352,CyrusAParsa1,en,,,,,,,,,,,,,,,,x1276592207131074561,"David Icke was also Stealing parts of my #5G #AI #COVID19  Narrative since January, messed up global narrative. He pulled my artcles/Videos from his Website censored me, after I wouldn't undermine @POTUS U.S Military. 30 Years he's Plagarized, helped by an Entity 

Icke Censored",6/26/20 19:04,Twitter Web App,151,71,x1157848416279396352,CyrusAParsa1,"Cyrus A Parsa, The A.I. Organization, ✍",26770,50,1280,"Land of the Free, Wise & Brave","CEO & Advisory: AI, Robotics, 5G, Quantum, Bio-Digital Social Programming, China & Iran,

A.I. BOOK https://t.co/KbLidKBaJw

A.I VIDEO https://t.co/uV5LhGmY4n",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ChristinePolon1/status/1276605759866855424,LadyWarAnon⭐⭐⭐,,#HisServant🔥#QAnon🚫NO trains🔥 #WWG1WGA 🔥#TheGreatAwakening🔥 #PRAYERWORKS🙇‍♀️#POTUS♥️Followed by @GenFlynn 🇺🇸 #MAGA🇺🇸 #AmericaFirst 🇺🇸🙇‍♀️🌷,,FALSE,52014,6958,154,232960,325716,8/7/18 4:20,FALSE,,,,https://pbs.twimg.com/profile_banners/1026684533364547594/1592878731,,http://pbs.twimg.com/profile_images/1198463869091401729/L95YoSw7_normal.jpg
x1260023661660000259,x1276605759908745216,6/26/20 19:58,Tiane01082972,"@realDonaldTrump 

TRUMP'S AGENDA  NOW TO NOV 3rd..

Ignore Coronavirus
Ban mail in ballots
Get rid of Obamacare
Corrupt Justice Dept  w/ Barr
Continue being a Traitor &amp; Racist
Continue to use McConnell do his 
  bidding 
Use taxpayer's $'s for his 
  campaign

THIS CAN'T HAPPEN!",284,39,Twitter Web App,,,x25073877,realDonaldTrump,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/XCUhLj2wVA,https://twitter.com/i/web/status/1276605759908745216,,,,,,,,,x25073877,realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Tiane01082972/status/1276605759908745216,Tiane,"British Columbia, Canada","Born, raised & schooled in the U.S. now retired & living in Canada. Proud of my  Marine Corps  son & 2 Navy Seal grandsons. I vote by mail!",,FALSE,7,9,0,1146,1031,5/12/20 1:47,FALSE,,,,,,http://pbs.twimg.com/profile_images/1260249411914874880/a1pS8wfI_normal.jpg
x1146519594120679429,x1276605760047366150,6/26/20 19:58,Luca73284882,"🔥 Al governatore sceriffo della Campania scappa un focolaio di #COVID19 a #Mondragone. Forse #DeLuca era troppo impegnato con le dirette #Facebook... ⤵️
https://t.co/4TIlK3GsHe",183,23,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,COVID19 Mondragone DeLuca,,,,,,,,,,,,,x399004979,NicolaPorro,it,,,,,,,,,,,,,,,,x1276477224468779014,"🔥 Al governatore sceriffo della Campania scappa un focolaio di #COVID19 a #Mondragone. Forse #DeLuca era troppo impegnato con le dirette #Facebook... ⤵️
https://t.co/4TIlK3GsHe",6/26/20 11:27,Twitter for Android,863,206,x399004979,NicolaPorro,Nicola Porro,378164,546,14946,,"Vicedirettore del @ilgiornale, conduttore televisivo e giornalista. Tutti i giorni la sua zuppa su http://nicolaporro.it",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Luca73284882/status/1276605760047366150,Luca🇮🇹➰,,,,FALSE,374,286,0,10728,39429,7/3/19 20:42,FALSE,,,,https://pbs.twimg.com/profile_banners/1146519594120679429/1568365096,,http://pbs.twimg.com/profile_images/1166796216648306699/9gcS4idK_normal.jpg
x2909121678,x1276605759946547200,6/26/20 19:58,csu_scientist,"Watching the neighbor pack their car for a vacation — suitcases, toys, shovels and sand molds. 

It’s apparent the whole family with their kids are going somewhere. But where do you go during a pandemic? And are they going to return to #Chico with more than postcards? #COVID19",281,48,Twitter for iPhone,,,,,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/mksllByhFs,https://twitter.com/i/web/status/1276605759946547200,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/csu_scientist/status/1276605759946547200,라손,,"Master's degree from @chicostate working with @tengstromchico, my research uses #eDNA to answer whether invasive turtles are eating native fish in Hawaii",,FALSE,1653,1504,11,21402,20138,11/24/14 14:23,FALSE,,,,https://pbs.twimg.com/profile_banners/2909121678/1572236486,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1188677314193739777/xbiFMRVg_normal.jpg
x123662382,x1276605760189825024,6/26/20 19:58,Satiristas,"The coronavirus doesn't lie. It kills. 

Trump &amp; Pence lie &amp; commit #TrumpGenocide by letting the #TrumpVirus spread.

#JoeBiden tells the truth when he says they need to stop wining &amp; start taking responsibility. 

#MoreLiesMoreDie #VoteBiden2020 
https://t.co/KS6n0gI7I3",284,36,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,TrumpGenocide TrumpVirus,,,,,,,,,,,,,x1236338898181279745,TruthsOverTrump,en,,,,,,,,,,,,,,,,x1276605109686931457,"The coronavirus doesn't lie. It kills. 

Trump &amp; Pence lie &amp; commit #TrumpGenocide by letting the #TrumpVirus spread.

#JoeBiden tells the truth when he says they need to stop wining &amp; start taking responsibility. 

#MoreLiesMoreDie #VoteBiden2020 
https://t.co/KS6n0gI7I3",6/26/20 19:55,Twitter for iPhone,4,4,x1236338898181279745,TruthsOverTrump,Truth Matters,4452,3489,3925,,Truth & integrity matter more than ever! Vote @joebiden for President; @SenKamalaHarris for VP; @PeteButtigieg for Secretary of State; Choose Truths Over Trump!,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Satiristas/status/1276605760189825024,¡SATIRISTAS!,United States,"Comic provocateurs targeting political hypocrisy, media distortion & institutionalized ignorance. By @PaulProvenza & @Dan_Dion:
http://tinyurl.com/ycm5o49v",http://tinyurl.com/pwdchtc,FALSE,4342,4349,204,160826,27766,3/16/10 20:52,FALSE,,,,,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/756767232/Satiristas200pixh_normal.jpg
x876547513230086144,x1276605760277889024,6/26/20 19:58,SherrySmolders,"Dr. Fauci is warning Americans not to take risks with the coronavirus. 

He said, ""You have a societal responsibility...If we want to end this outbreak...we have got to realize we are part of the process...We are either be part of the solution or part of the problem.""",268,47,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x89887215,Yamiche,en,,,,,,,,,,,,,,,,x1276566632266190848,"Dr. Fauci is warning Americans not to take risks with the coronavirus. 

He said, ""You have a societal responsibility...If we want to end this outbreak...we have got to realize we are part of the process...We are either be part of the solution or part of the problem.""",6/26/20 17:22,Twitter Web App,6626,2113,x89887215,Yamiche,Yamiche Alcindor,1018583,6926,34202,"Washington, DC",@PBS @NewsHour White House correspondent. @NBCNews & @MSNBC contributor. Formerly of @NYTimes & @USATODAY. Email: yamiche@newshour.org,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/SherrySmolders/status/1276605760277889024,Sherry Smolders,"Nampa, ID","Idaho-Blue Girl Red State. Liberal Democrat. Attended college: College of Idaho, Caldwell, ID; Harvard, Boston, MA. Love Boston sports teams. BIDEN 2020  NO DM",,FALSE,1120,746,3,180521,242176,6/18/17 21:09,FALSE,,,,,,http://pbs.twimg.com/profile_images/1175514835833901056/lldFy1sc_normal.jpg
x450101575,x1276605760160632835,6/26/20 19:58,jeffreynola,"Harris County Judge Lina Hidalgo Urges Houstonians to Stay at Home  https://t.co/l0ByaO26XJ via @EaterHouston
ATTN: @realDonaldTrump -
You FAILED!!!",148,17,Twitter for Android,,,,,FALSE,FALSE,0,0,0,0,,,houston.eater.com/2020/6/26/2130… twitter.com/i/web/status/1…,https://t.co/l0ByaO26XJ https://t.co/1FpdjX3mx8,https://houston.eater.com/2020/6/26/21304473/harris-county-judge-lina-hidalgo-urges-stay-at-home-covid-19-spike-coronavirus-pandemic?utm_campaign=houston.eater&utm_content=entry&utm_medium=social&utm_source=twitter https://twitter.com/i/web/status/1276605760160632835,,,,,,,,,x305705659,EaterHouston,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/jeffreynola/status/1276605760160632835,GEOFFREY 🌊🌊🌊,"Houston, TX","💖 @frankinhtown16 💖 #LoveIsLove 
 #TrumpRussia #IMPOTUS #Resist #Gunsense #VoteBlue 
 'American Exceptionalism=Perpetual War' : @Frank_Schaeffer",,FALSE,9673,10253,129,70396,16389,12/29/11 21:43,FALSE,,,,https://pbs.twimg.com/profile_banners/450101575/1593191669,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1273465665463222275/mX5xmBIO_normal.jpg
x941404320330743809,x1276605760349319169,6/26/20 19:58,KogerView,"Pence, Fauci, and Birx just put on a disgracefully rosy and dangerously misleading performance in their fake Coronavirus briefing, denying the truth about the rapidly rising numbers diseased and dying and failing to offer reliable advice. It’s time for Fauci and Birx to resign.",280,44,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x4091551984,tribelaw,en,,,,,,,,,,,,,,,,x1276581060034342914,"Pence, Fauci, and Birx just put on a disgracefully rosy and dangerously misleading performance in their fake Coronavirus briefing, denying the truth about the rapidly rising numbers diseased and dying and failing to offer reliable advice. It’s time for Fauci and Birx to resign.",6/26/20 18:20,Twitter for iPhone,8050,2852,x4091551984,tribelaw,Laurence Tribe,894263,1899,30962,,"""This is America . . . Here, right matters."" -- Lt. Col. Alexander Vindman",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/KogerView/status/1276605760349319169,JustChasingTruth,USA,RESIST—Be for Human Rights; Protect Environment; Make Fact-Based Decisions; Register now & Vote DEM; Don’t Lie; STAY HOME😷SAVE LIVES! PlsNoLists!,,FALSE,1214,727,2,107547,78590,12/14/17 20:27,FALSE,,,,https://pbs.twimg.com/profile_banners/941404320330743809/1513467133,,http://pbs.twimg.com/profile_images/965831937737744384/KYdk5kPO_normal.jpg
x1226083558088822784,x1276605760269508608,6/26/20 19:58,vwTTRD9sBJiXGeX,"ニュースで見て忘れてた。
Coronavirus made Vietnam shut its borders. Now it's allowing flights from Japan for the first time https://t.co/X9BARQyDDD @CNNTravelから",176,18,Twitter for Android,,,,,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/jvf0KcOPid,https://twitter.com/i/web/status/1276605760269508608,,,,,,,,,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/vwTTRD9sBJiXGeX/status/1276605760269508608,翔空,日本,画家。イタリアのベルガモに住んでいました。イタリア人よりイタリア人的と言われます。正々堂々と勝負します！猫、動物、鳥、自然、芸術を愛します。美しいものだけを見ていたい。正直に生きるのみ。橋下徹さん、坂東玉三郎さん贔屓。日本文化、イタリア文化を愛しています。日本から世界を変えましょう。,,FALSE,23,65,0,1439,1726,2/8/20 10:02,FALSE,,,,https://pbs.twimg.com/profile_banners/1226083558088822784/1588811743,,http://pbs.twimg.com/profile_images/1231833171727015937/A3exbMWZ_normal.jpg
x894918355504824320,x1276605760483594241,6/26/20 19:58,AlbertoGolds,"#Zangrillo
""Il virus c'è ed è contagioso però la capacità di fare del male da parte del virus non c'è più. 
Il Prof. Ranieri Guerra piuttosto che il dr. Grisanti disegnano degli scenari apocalittici e non è corretto perché la gente viene spaventata.

#coronavirus 
#Tg2Post https://t.co/j86gOiBT8d",305,44,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,Zangrillo,,,,,,,,,,,,,x797400361438945280,isabellaisola3,it,,,,,,,,,,,,,,,,x1276599499276857346,"#Zangrillo
""Il virus c'è ed è contagioso però la capacità di fare del male da parte del virus non c'è più. 
Il Prof. Ranieri Guerra piuttosto che il dr. Grisanti disegnano degli scenari apocalittici e non è corretto perché la gente viene spaventata.

#coronavirus 
#Tg2Post https://t.co/j86gOiBT8d",6/26/20 19:33,Twitter for Android,24,22,x797400361438945280,isabellaisola3,Isabella 🇮🇹♡‏ن 🦢,4860,3028,19458,Roma Italia,"Per Aspera Sic Itur Ad Astra✨
No€  ItalExit Nazionalista 🇮🇹 Patriota
Interista🖤💙                                     Non tollero e blocco i maleducati 
⛔DM",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AlbertoGolds/status/1276605760483594241,AlbertQ Ori - 🇮🇹,Posizione?...🤔....,"WWG1WGA....
T+Q+P+M....",,FALSE,533,624,1,9731,27495,8/8/17 13:48,FALSE,,,,https://pbs.twimg.com/profile_banners/894918355504824320/1567631706,,http://pbs.twimg.com/profile_images/1196878226842406914/hhS9_0TV_normal.jpg
x67134641,x1276605759137222657,6/26/20 19:58,nbirtcil,"I’d like to take a moment to thank @SouthwestAir and their wonderful staff on flight 298 for the safe and comfortable ride! Everyone is wearing masks, social distancing, and being kind. The service is even better than before and plane is spotless, as well! #COVID19 https://t.co/9n8vzZgeWy",291,46,Twitter for iPhone,140,,,,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/O86uT0RPel,https://twitter.com/i/web/status/1276605759137222657,,,,,,,,,x7212562,SouthwestAir,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/nbirtcil/status/1276605759137222657,NB,"Sacramento, CA",Politics/Music/Sports/WWE fanatic. Proud @willamette_u Bearcat. @CALIFORNIADO Executive Director. Opinions are my own. http://www.opsc.org,,FALSE,937,3898,11,9759,4646,8/19/09 21:55,FALSE,,,,https://pbs.twimg.com/profile_banners/67134641/1583335743,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1242487648180002816/3E_ZiDR6_normal.jpg
x278994237,x1276605760345079810,6/26/20 19:58,Starlight_Bo,Our Covid-19 ICU beds are fully occupied. It means contracting the infection now and needing ICU for private insurance policy holders have no safety net. @ira_kenya did not tell us what to do in this case.,205,36,Twitter for Android,,x1276604631800598530,x278994237,Starlight_Bo,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/emXnEMBxZC,https://twitter.com/i/web/status/1276605760345079810,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Starlight_Bo/status/1276605760345079810,Dr. Nelly Bosire,"Nairobi, Kenya",*Obstetrician/gynaecologist * Passionate about women's health * widely awed by newborns * Health Policy * Medical Education*,http://doctorbo.blogspot.com,FALSE,8777,1112,26,14952,2646,4/8/11 11:24,FALSE,,,,https://pbs.twimg.com/profile_banners/278994237/1442933536,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1189393588968407046/RLbGUnhU_normal.jpg
x984536775929597954,x1276605760630337538,6/26/20 19:58,HannahStreatfi2,"Advice from the Government's scientific advisers SAGE - given on June 11 but only published today - warns that teachers should not mix with colleagues and pupils taking other classes, or especially from other schools to avoid Covid infection risk https://t.co/CuZg0UzGqm",270,41,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x78874095,tes,en,,,,,,,,,,,,,,,,x1276547811056762882,"Advice from the Government's scientific advisers SAGE - given on June 11 but only published today - warns that teachers should not mix with colleagues and pupils taking other classes, or especially from other schools to avoid Covid infection risk https://t.co/CuZg0UzGqm",6/26/20 16:08,TweetDeck,140,134,x78874095,tes,Tes,315841,1074,97559,UK,"Follow us for exclusive news, views on schools, #edchat, pedagogy and #education policy from @Tes.",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/HannahStreatfi2/status/1276605760630337538,Hannah Streatfield,"South East, England",Passionate about developing teachers and leaders of the future. Trust School Improvement Lead working with great schools and teams. Mum to two adventurous boys!,,FALSE,90,137,0,56,178,4/12/18 21:00,FALSE,,,,https://pbs.twimg.com/profile_banners/984536775929597954/1581628729,,http://pbs.twimg.com/profile_images/1228064635053629458/QO0luTEU_normal.jpg
x1005639295980462081,x1276605760609243137,6/26/20 19:58,allayahnevaeh,aw hell nah,11,3,Twitter for iPhone,,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,en,x1276548864615514113,"BREAKING: Harris County is now at the ""Severe"" #COVID19 public threat level https://t.co/hvjFttOCRP https://t.co/JO0S44QAC2",6/26/20 16:12,TweetDeck,2567,3133,x16247383,abc13houston,ABC13 Houston,781955,2582,387361,"Houston, TX",ABC13 is Houston's news leader. Your number one source for breaking news 24 hours a day/7 days a week.,TRUE,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,NA NA,NA NA,-95.823268 -95.823268 -95.069705 -95.069705 29.522325 30.154665 30.154665 29.522325,https://twitter.com/allayahnevaeh/status/1276605760609243137,layah,"Houston, TX",#BLM | 🦂 | chs cheer,,FALSE,276,215,0,582,1922,6/10/18 2:34,FALSE,,,,https://pbs.twimg.com/profile_banners/1005639295980462081/1592260009,,http://pbs.twimg.com/profile_images/1275252833458302977/uiltHWv__normal.jpg
x1200804003908669447,x1276605760710094850,6/26/20 19:58,sports47393585,"Adam Silver says that if there is a “significant spread"" of COVID-19 in the bubble, ""that may lead us to stopping” play.",124,22,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x2379200053,malika_andrews,en,,,,,,,,,,,,,,,,x1276604695629438977,"Adam Silver says that if there is a “significant spread"" of COVID-19 in the bubble, ""that may lead us to stopping” play.",6/26/20 19:54,Twitter for iPhone,642,312,x2379200053,malika_andrews,Malika Andrews,42369,1410,5290,,"NBA reporter, writer for @ESPN. Oakland grown. ☕️",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/sports47393585/status/1276605760710094850,sports,,,,FALSE,1,42,0,149,747,11/30/19 15:49,FALSE,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
x252712089,x1276605760760406022,6/26/20 19:58,umairzia55,Well I’ve seen more #COVID19 patients the last 2.5 weeks then all of April and May combined.... #surge 🤦‍♂️,118,19,Twitter for iPhone,,,,,FALSE,FALSE,0,0,0,0,COVID19 surge,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/dc62519fda13b4ec.json,Tampa,"Tampa, FL",city,United States,US,NA NA,NA NA,-82.620093 -82.620093 -82.265295 -82.265295 27.821353 28.171836 28.171836 27.821353,https://twitter.com/umairzia55/status/1276605760760406022,Umair Zia,"New York City, DC, Miami",tweetyoself,http://www.facebook.com/profile.php?id=1228080083,FALSE,302,628,7,4772,2374,2/15/11 19:12,FALSE,,,,https://pbs.twimg.com/profile_banners/252712089/1546082668,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1209952442353410049/TEYkRviH_normal.jpg
x603871023,x1276605760760418304,6/26/20 19:58,_rosiedriscoll,This is truly horrifying,24,4,Twitter for iPhone,,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,x15726077,just_jenna,en,x1276535513164517376,"Around 2:00 AM, NCGOP leaders in the #NCGA changed a provision regarding face masks.

In North Carolina, it will be illegal to wear a face mask starting Aug. 1. 

#WearAMask #NCPol 

https://t.co/HGUdCriTUi",6/26/20 15:19,Twitter Web App,186,249,x737702807449575424,EveryVoiceNC,Aylett Colston,3756,1359,17891,"North Carolina, USA","North Carolinian.  Attorney.  Advocate for fair elections & the rule of law.  
Davidson College, W&L Law alumna.
Dum spiro, spero.",FALSE,x1276604281148321793,This is truly horrifying,6/26/20 19:52,Twitter for iPhone,5,2,x15726077,just_jenna,Jenna Lowenstein,22318,1677,20073,"Newark, NJ",Now: Dep. Campaign Manager for @corybooker. Then: @chrismurphyct @hillaryclinton @emilyslist @thedemocrats Always: @georgetownhoyas. She/her.,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/_rosiedriscoll/status/1276605760760418304,Rosie Driscoll,Central NJ,team @SenatorMenendez. alumna of @ppactionnj + @TCNJ. passionate about vegetables and new jersey. views = mine. she/her. 🏳️‍🌈,,FALSE,880,3251,21,11397,39934,6/9/12 17:48,FALSE,,,,https://pbs.twimg.com/profile_banners/603871023/1580265612,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1249866828802908163/U3CUBElp_normal.jpg
