user_id,status_id,created_at,screen_name,text,character,word_count,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1272375931,x1281611639435874304,7/10/20 15:30,Duncan_Exley,"“Of the 6 elements in a standard risk &amp; opportunity analysis, 5 are exclusively concerned with humans. All other species (incl viruses) plus issues such as climate change, are bundled together in a category that was literally added as an afterthought”.  
https://t.co/BQHqZXw4kg",286,42,Twitter Web App,,,,,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/95AlxINE0r,https://twitter.com/i/web/status/1281611639435874304,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Duncan_Exley/status/1281611639435874304,Duncan Exley,Tottenham via South Elmsall & Hull,"""Read Duncan Exley for the remedies that could give us hope"" Polly Toynbee (The Guardian) / “Everyone should read Duncan's book"" Miranda Green (Financial Times)",https://policy.bristoluniversitypress.co.uk/the-end-of-aspiration,FALSE,1827,4041,8,4582,7790,3/16/13 13:43,FALSE,,,,https://pbs.twimg.com/profile_banners/1272375931/1552923160,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/707542493374582784/SUYECx3r_normal.jpg
x3270777709,x1281611639582793730,7/10/20 15:30,Proplr,"Sign the Petition to Tell Uber &amp; Lyft to Reduce Their Global Warming Emissions! https://t.co/33sYeQkWHF  

#propelling https://t.co/mx51aspIdL",146,17,Twitter Web App,140,,,,FALSE,FALSE,0,0,0,0,,,bit.ly/2D8qWef twitter.com/i/web/status/1…,https://t.co/33sYeQkWHF https://t.co/Y6NpJINkfS,https://bit.ly/2D8qWef https://twitter.com/i/web/status/1281611639582793730,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Proplr/status/1281611639582793730,Propeller,USA,Stand up for what you believe in.,http://Propeller.la,FALSE,8593,579,9,2879,1540,7/7/15 6:41,FALSE,,,,https://pbs.twimg.com/profile_banners/3270777709/1478202187,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1112381150477996032/pS7pTV20_normal.png
x1041491,x1281611644255252482,7/10/20 15:30,eileen53,"School strike week 99. The climate crisis doesn’t go on summer holiday, so we keep on protesting.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https://t.co/DmJcXPFwmT",214,22,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,climatestrikeonline,,,,,,,,,,,,,x1006419421244678144,GretaThunberg,en,,,,,,,,,,,,,,,,x1281528925844320256,"School strike week 99. The climate crisis doesn’t go on summer holiday, so we keep on protesting.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https://t.co/DmJcXPFwmT",7/10/20 10:01,Twitter for iPhone,12476,1806,x1006419421244678144,GretaThunberg,Greta Thunberg,4158449,1965,7376,Sverige,17 year old climate and environmental activist with Asperger’s  #climatestrike #fridaysforfuture #schoolstrike4climate,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/eileen53/status/1281611644255252482,Aprille Byam,"Rochester, NY","Wannabe kickbutt chic interested in social media, online communities, good books and music - Owner of Storychick - Stories connect us",http://www.storychick.wordpress.com,FALSE,2578,3307,114,38197,111171,3/12/07 20:54,FALSE,,,,https://pbs.twimg.com/profile_banners/1041491/1398213650,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/458766753250570242/nU_Tizf3_normal.jpeg
x1144992925660655616,x1281611645652008960,7/10/20 15:30,Globali2020,"Please talk to china, usa, etc. WE GERMAN PEOPLE ARE NOT RESPONSIBLE, WE SHOULD STRIKE FOR EDUCATION!!!!",104,17,Twitter for Android,,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,en,x1281528925844320256,"School strike week 99. The climate crisis doesn’t go on summer holiday, so we keep on protesting.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https://t.co/DmJcXPFwmT",7/10/20 10:01,Twitter for iPhone,12477,1806,x1006419421244678144,GretaThunberg,Greta Thunberg,4158449,1965,7376,Sverige,17 year old climate and environmental activist with Asperger’s  #climatestrike #fridaysforfuture #schoolstrike4climate,TRUE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Globali2020/status/1281611645652008960,Rn,,,,FALSE,0,29,0,22,12,6/29/19 15:36,FALSE,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
x1046038654089662465,x1281611647136735232,7/10/20 15:30,saga_dk,"The meat industry makes a lot of profit. It's also killing us, and the planet https://t.co/ZWwePiOQDb #meat #meatindustry #climate #environment #ClimateChange #ClimateCrisis #vegan",180,23,Twitter for iPad,,,,,FALSE,TRUE,0,0,0,0,meat meatindustry,,independent.co.uk/voices/meat-fa…,https://t.co/ZWwePiOQDb,https://www.independent.co.uk/voices/meat-farming-livestock-banks-finance-profit-climate-change-brazil-amazon-a9610646.html,,,,,,,,,x328999792,EcoNews2021,en,,,,,,,,,,,,,,,,x1281527725497384960,"The meat industry makes a lot of profit. It's also killing us, and the planet https://t.co/ZWwePiOQDb #meat #meatindustry #climate #environment #ClimateChange #ClimateCrisis #vegan",7/10/20 9:56,Twitter for iPhone,3,6,x328999792,EcoNews2021,EcoNews2021,341,1180,13474,"London, England",#environment #animalrights #news #climate #wildlife #conservation #science #reason,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/saga_dk/status/1281611647136735232,Saga DK 🌱,"Copenhagen, Denmark 🇩🇰",Introvert boomer 😊 #GoVegan  #adoptdontshop,,FALSE,138,109,0,4772,36785,9/29/18 14:07,FALSE,,,,https://pbs.twimg.com/profile_banners/1046038654089662465/1579958210,,http://pbs.twimg.com/profile_images/1266673391731380224/JN1TQLYx_normal.jpg
x1130858272674725888,x1281611649015787521,7/10/20 15:30,Spark_Progress,"The number of endangered species just continues to rise, with no end in site.
​
​#sparkprogress
#climatechange
 https://t.co/phhas4Lj41 https://t.co/ksRCRY6MsB",163,16,Sked Social,140,,,,FALSE,FALSE,0,0,0,0,sparkprogress climatechange,,twitter.com/i/web/status/1…,https://t.co/SQWeA8dhUq,https://twitter.com/i/web/status/1281611649015787521,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Spark_Progress/status/1281611649015787521,Spark Progress Initiative™,United States,"Spark action, spark change, spark a better world.  All things climate change, energy policy, sustainability, & views/policies to progress the world forward.",http://www.SparkProgressInitiative.org,FALSE,1102,501,0,170,73,5/21/19 15:29,FALSE,,,,https://pbs.twimg.com/profile_banners/1130858272674725888/1585464291,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1244157816262230017/NhvLOakq_normal.jpg
x333240701,x1281611650517340162,7/10/20 15:30,dadaykroyd,"it's time we all came together and acknowledged that ""Smooth"" by Santana ft. Rob Thomas is the song of the summer EVERY summer. it IS always a hot one and with global warming, it will continue to be",198,38,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x515853886,grannythings,en,,,,,,,,,,,,,,,,x1281416956252508165,"it's time we all came together and acknowledged that ""Smooth"" by Santana ft. Rob Thomas is the song of the summer EVERY summer. it IS always a hot one and with global warming, it will continue to be",7/10/20 2:36,Twitter for Android,103,14,x515853886,grannythings,KB,1483,263,10464,Canada,comedian • RT/faves ≠ endorsements,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/dadaykroyd/status/1281611650517340162,Dad Aykroyd,"Ottawa, Ontario",Half-decent dude & Long-time st-st-stutterer.,,FALSE,282,494,2,7833,13397,7/11/11 6:39,FALSE,,,,https://pbs.twimg.com/profile_banners/333240701/1557282456,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173326310313222145/rqq4OJxR_normal.jpg
x993988357,x1281611650588651520,7/10/20 15:30,sadvaldorena,"I'm unsurprised that racism is a debate because climate change is a debate. Much of Amerika loves opinionating and politicizing  the truth, but most particularly around matters of life and DEATH.",195,31,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x715522322510299136,IndyaMoore,en,,,,,,,,,,,,,,,,x1281393214604431361,"I'm unsurprised that racism is a debate because climate change is a debate. Much of Amerika loves opinionating and politicizing  the truth, but most particularly around matters of life and DEATH.",7/10/20 1:02,Twitter for Android,2673,520,x715522322510299136,IndyaMoore,😐,181686,684,9550,Everywhere,"Actions speak louder than tweets. 
Click the link in my bio for action items on how you can help black folks on the ground in Minneapolis & beyond.
They/them",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/sadvaldorena/status/1281611650588651520,lil pupusa🇸🇻,,latina emo whose a slut for art,http://999lux.tumblr.com,FALSE,2192,699,15,92243,12108,12/6/12 22:58,FALSE,,,,https://pbs.twimg.com/profile_banners/993988357/1585797086,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1216962586463342595/n41XdcIF_normal.jpg
x26221759,x1281611656154566657,7/10/20 15:30,paulmullett,"Eutopia [Noun]

‘A place of well-being, as a practical aspiration (compared with utopia as an impossible concept).”

#eutopiaEP
#ClimateEmergency 
https://t.co/c1Lpmv6Pov",174,17,Twitter for iPhone,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x22131151,MassiveAttackUK,en,,,,,,,,,,,,,,,,x1281611541641678849,"Eutopia [Noun]

‘A place of well-being, as a practical aspiration (compared with utopia as an impossible concept).”

#eutopiaEP
#ClimateEmergency 
https://t.co/c1Lpmv6Pov",7/10/20 15:29,Twitter for iPhone,4,1,x22131151,MassiveAttackUK,Massive Attack,187161,45,1255,"Bristol, UK",This is the official account for Massive Attack,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/paulmullett/status/1281611656154566657,Paul Mullett,Milton Keynes,Milton Keynes based person. Partial to a nice cup of tea…,http://paulmullett.com,FALSE,899,853,50,17670,21693,3/24/09 11:59,FALSE,,,,https://pbs.twimg.com/profile_banners/26221759/1552644573,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/1245507942092324867/Cb96K3CY_normal.jpg
x112944623,x1281611656070434816,7/10/20 15:30,albertarabbit,@godfriedpimlott @gorgewatch @jkenney It’s time to have a govt that will end these “free trade” agreements that allow corporations to pollute our environment willy-nilly and FORCE change where it will have the greatest positive affect on climate change. #sustainableworld,277,39,Twitter for iPhone,102,x1281610513911148544,x3306691242,godfriedpimlott,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/OhbjhdRj2C,https://twitter.com/i/web/status/1281611656070434816,,,,,,,,,x3306691242 x946092660795744256 x21525682,godfriedpimlott gorgewatch jkenney,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/albertarabbit/status/1281611656070434816,albertarabbit 🌎,Super Natural Brtish Columbia,Earth’s environment sustains life; protect it. Logical. Pragmatic. Rational. Feminam sexualis. RTs not necessarily endorsements.,https://youtu.be/MdWGp3HQVjU,FALSE,5268,3792,177,479500,188948,2/10/10 5:58,FALSE,,,,https://pbs.twimg.com/profile_banners/112944623/1593135545,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1243324953136693248/nn4Fvzzb_normal.jpg
x1577442830,x1281611659438698496,7/10/20 15:30,mygreenpod,"'There's growing momentum for a #GreenRecovery from #coronavirus, one that escapes the failures of the past and propels us toward a low-carbon future' https://t.co/Zpf7XULsNy #Renewables #JustRecovery #Economy #SustainableHomes #ClimateEmergency #Ashden20 @Ashden_org",267,31,CoSchedule,,,,,FALSE,FALSE,0,0,0,0,GreenRecovery coronavirus,,twitter.com/i/web/status/1…,https://t.co/D30EuIpYB7,https://twitter.com/i/web/status/1281611659438698496,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/mygreenpod/status/1281611659438698496,MyGreenPod,Brighton : London : Mumbai,UK's biggest #ethical #lifestyle #magazine (over 6m readership) #PutYourMoneyWhereYourHeartIs #ConsumerRevolution,https://www.mygreenpod.com/subscribe/,FALSE,19067,3647,114,22959,1634,7/8/13 11:23,FALSE,,,,https://pbs.twimg.com/profile_banners/1577442830/1576704854,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1268080078946291712/aDIj9OHZ_normal.jpg
